windmill_id,wind_speed_3_avg,reactive_power_27_avg,sensor_2_avg,sensor_5_avg,sensor_18_avg,distance_from_centroid
comma_71,17.1,0.0,5.5,86.0,41.6,4.982632241119535
comma_71,17.9,0.0,-18.4,86.0,38.3,5.184267813717873
comma_71,17.6,0.0,-3.9,86.0,37.5,5.08848253675533
comma_71,17.5,0.0,-1.5,86.0,35.8,5.0658516493542525
comma_71,16.6,0.0,-13.5,86.0,43.6,4.9015783314287535
comma_71,14.9,0.0,-3.5,86.0,36.5,4.5503827996854405
comma_71,16.6,0.0,-6.5,86.0,39.8,4.886555538757609
comma_71,16.1,0.0,-14.5,86.0,37.7,4.80549131611692
comma_71,18.0,0.0,-1.5,86.0,41.9,5.169871112724806
comma_71,15.4,0.0,-5.5,86.0,42.7,4.647765182533738
comma_71,15.5,0.0,10.0,86.0,39.8,4.668080973892684
comma_71,16.4,0.0,-6.4,86.0,38.4,4.846333611421237
comma_71,15.1,0.0,-13.7,86.0,41.3,4.608938951851146
comma_71,15.3,0.0,2.5,86.0,35.4,4.623835672923656
comma_71,15.5,0.0,-12.5,86.0,40.8,4.68209675426769
comma_71,15.9,0.0,-2.2,86.0,37.1,4.742166115495276
comma_71,16.8,0.0,1.1,86.0,39.4,4.920544807631028
comma_71,15.5,0.0,13.5,86.0,37.7,4.674833630739736
comma_71,16.1,0.0,2.5,86.0,38.0,4.7799587503736545
comma_71,14.6,0.0,19.3,86.0,34.2,4.5209389477836
comma_71,15.3,0.0,4.2,86.0,37.3,4.624062211377019
comma_71,16.3,0.0,5.5,86.0,34.7,4.821252082392202
comma_71,14.9,0.0,10.4,86.0,33.0,4.554673103466755
comma_71,16.0,0.0,-9.4,86.0,40.4,4.772138866259138
comma_71,19.5,0.0604390243902439,-2.5,68.7,454.3,4.710420069621658
comma_71,19.9,0.0,-0.5,86.0,50.8,5.578532387338242
comma_71,18.6,0.0,7.6,86.0,44.9,5.298599095938118
comma_71,18.7,0.0,21.4,86.0,52.6,5.34824132605027
comma_71,18.9,0.0,-6.5,86.0,49.1,5.366122595875175
comma_71,18.6,0.0,-3.5,86.0,46.7,5.298388999346153
comma_71,19.4,0.0,9.5,86.0,45.6,5.4733863519772035
comma_71,19.6,0.0,10.4,86.0,45.0,5.518281391135556
comma_71,19.1,0.0,24.5,86.0,42.1,5.44561463912541
comma_71,17.8,0.0,6.5,86.0,44.2,5.128286105051904
comma_71,19.8,0.0,1.5,86.0,43.1,5.556685026998167
comma_71,18.4,0.0,7.9,86.0,42.9,5.25639235288176
comma_71,20.6,0.0,0.5,86.0,45.7,5.734048978368267
comma_71,20.7,0.0,2.1,86.0,45.5,5.756257149815201
comma_71,19.9,0.0,-0.6000000000000001,86.0,48.8,5.57874390608344
comma_71,18.3,0.0,-4.7,86.0,41.3,5.2362020202631605
comma_71,17.9,0.0,34.6,86.0,38.5,5.2395782725765185
comma_71,18.6,0.0,2.4,86.0,46.4,5.2958463650536505
comma_71,19.5,0.0,-17.4,86.0,46.7,5.521249914166096
comma_71,19.8,0.0,19.4,86.0,47.1,5.580591631887135
comma_71,19.3,0.0,-7.5,86.0,49.1,5.4541725299910375
comma_71,16.9,0.0,-11.4,86.0,42.4,4.956846856968564
comma_71,19.3,0.0,-21.5,86.0,52.1,5.491780937399326
comma_71,18.9,0.0,-7.7,86.0,48.5,5.3680036944676175
comma_71,18.4,0.0,18.4,86.0,47.1,5.275872065865452
comma_71,18.8,0.0,5.5,86.0,49.3,5.339507245373205
comma_71,18.8,0.0,0.5,86.0,41.4,5.339409642961123
comma_71,16.8,0.0,29.4,86.0,43.9,4.9877619264557795
comma_71,16.8,0.0,2.5,86.0,43.6,4.920063489651475
comma_71,16.7,0.0,0.5,86.0,41.7,4.900143241434214
comma_71,16.0,0.0,3.5,86.0,37.2,4.760413335972456
comma_71,14.8,0.0,8.4,86.0,35.0,4.532690513080469
comma_71,15.7,0.0,2.4,86.0,36.9,4.7012566664231565
comma_71,17.1,0.0,4.5,86.0,41.6,4.98209752657566
comma_71,14.9,0.0,-21.5,86.0,33.9,4.601855898039509
comma_71,17.7,0.0029268292682926,-2.5,83.2,89.2,5.004569600186024
comma_71,18.2,0.0,5.5,86.0,42.2,5.212066953805857
comma_71,17.2,0.0,-3.5,86.0,34.9,5.005519749345455
comma_71,17.4,0.0,0.5,86.0,40.6,5.043730747300591
comma_71,16.8,0.0,12.5,86.0,39.4,4.930442790383715
comma_71,15.2,0.0,-0.5,86.0,27.8,4.606095662545854
comma_71,16.6,0.0,-36.0,86.0,37.9,5.011035714873296
comma_71,14.9,0.0,12.3,86.0,35.1,4.557918233467737
comma_71,14.5,0.0,-27.4,86.0,31.7,4.558835485520955
comma_71,16.1,0.0,13.5,86.0,38.9,4.79216336454822
comma_71,16.9,0.0,-10.5,86.0,37.8,4.955200253465872
comma_71,15.6,0.0,41.6,86.0,37.8,4.829134871010196
comma_71,16.0,0.0,7.5,86.0,35.7,4.7631880517306575
comma_71,15.6,0.0,-5.8,86.0,37.5,4.687518574180363
comma_71,14.8,0.0,-20.3,86.0,34.3,4.577783379132743
comma_71,15.0,0.0,-8.8,86.0,33.2,4.578183354280804
comma_71,15.0,0.0,-2.9,86.0,34.5,4.568935455943199
comma_71,14.5,0.0,26.0,86.0,30.9,4.5302360844566945
comma_71,15.2,0.0,5.0,86.0,36.9,4.60530709927747
comma_71,15.1,0.0,-3.2,86.0,35.5,4.588148610289802
comma_71,16.1,0.0,7.5,86.0,37.0,4.78285071291269
comma_71,14.9,0.0,-7.7,86.0,36.0,4.556739458485459
comma_71,14.9,0.0,3.0,86.0,40.0,4.547081085030219
comma_71,14.9,0.0,-23.1,86.0,38.0,4.608971340354943
comma_71,1.3,0.0,-165.0,24.0,0.0,5.047198440459366
comma_71,1.4,0.0,177.2,24.0,0.5,5.286106076048338
comma_71,1.2,0.0,-156.7,24.0,0.0,4.8043897906796476
comma_71,13.5,0.0,47.3,86.0,36.2,4.500195474953127
comma_71,15.3,0.0,-10.0,86.0,36.0,4.637735298147188
comma_71,15.4,0.0,13.5,86.0,28.3,4.656572789618898
comma_71,16.7,0.0,12.4,86.0,31.2,4.910847875957888
comma_71,15.6,0.0,1.5,86.0,26.7,4.682891555926728
comma_71,17.6,0.0,5.9,86.0,30.6,5.0874123020881195
comma_71,17.6,0.0,-6.5,86.0,27.2,5.092841450884128
comma_71,14.8,0.0,31.5,86.0,23.4,4.615120075278947
comma_71,14.9,0.0,7.9,86.0,33.6,4.551100697980196
comma_71,14.8,0.0,2.0,86.0,28.1,4.529470206335652
comma_71,17.4,0.0,2.5,86.0,29.6,5.044663192820896
comma_71,17.7,0.0,-25.4,86.0,27.5,5.172820449712741
comma_71,17.7,0.0,-13.5,86.0,22.6,5.128889567495576
comma_71,17.5,0.0,-2.5,86.0,33.3,5.06681742562205
comma_71,17.0,0.0,-10.1,86.0,26.7,4.9758491597976535
comma_71,16.4,0.0,-4.5,86.0,27.8,4.844842001648335
comma_71,16.8,0.0,-9.5,86.0,36.7,4.932820915153322
comma_71,17.1,0.0,0.5,86.0,33.6,4.9825700895047
comma_71,16.1,0.0,9.5,86.0,36.6,4.7853176825371335
comma_71,16.1,0.0,-3.5,86.0,34.7,4.7831498507305525
comma_71,17.3,0.0,4.4,86.0,33.1,5.0240977390777735
comma_71,16.9,0.0,9.3,86.0,32.6,4.946331802008833
comma_71,17.0,0.0,-10.5,86.0,35.0,4.975862020191864
comma_71,17.1,0.0,-17.5,86.0,39.7,5.015897580500499
comma_71,17.1,0.0,1.5,86.0,35.4,4.9821996654351475
comma_71,17.4,0.0,1.5,86.0,33.8,5.044233035081775
comma_71,18.6,0.0,14.5,86.0,34.6,5.310087238054776
comma_71,18.5,0.0,-4.5,86.0,35.7,5.279077217783528
comma_71,18.9,0.0,-3.5,86.0,33.4,5.364058035175252
comma_71,18.1,0.0,9.5,86.0,32.0,5.1956852992427445
comma_71,18.5,0.0,-14.4,86.0,33.2,5.298563013073759
comma_71,16.4,0.0,10.5,86.0,34.2,4.846851023433062
comma_71,17.2,0.0,16.5,86.0,33.0,5.021703068067334
comma_71,15.9,0.0,2.9,86.0,32.3,4.741072074279844
comma_71,15.3,0.0,0.5,86.0,30.7,4.624566524961157
comma_71,15.6,0.0,-2.5,86.0,31.8,4.684248331077552
comma_71,15.1,0.0,-13.1,86.0,31.0,4.608280848151893
comma_71,14.8,0.0,5.0,86.0,29.5,4.5301809996146645
comma_71,15.4,0.0,1.4,86.0,32.3,4.643477243262826
comma_71,15.1,0.0,-3.2,86.0,32.0,4.58854280928007
comma_71,15.6,0.0,4.5,86.0,32.6,4.682785911186181
comma_71,15.5,0.0,-10.5,86.0,33.5,4.677711007902173
comma_71,14.4,0.0,-6.1,89.4,15.6,4.604397371484402
comma_71,14.0,0.0,4.0,89.4,21.7,4.526740343385611
comma_71,13.9,0.0,-11.4,89.4,15.3,4.527528634275051
comma_71,15.3,0.0,3.1,89.4,20.0,4.762241002746353
comma_71,14.9,0.0,9.5,89.4,17.3,4.693724650973804
comma_71,15.8,0.0,1.4,89.4,17.0,4.856928260621713
comma_71,14.2,0.0,-6.4,89.4,18.0,4.569020103171691
comma_71,14.5,0.0,-0.5,89.4,21.0,4.615883880098101
comma_71,15.7,0.0,1.5,89.4,17.2,4.8378544491467785
comma_71,15.3,0.0,-10.5,89.4,18.0,4.777098703011887
comma_71,16.4,0.0,3.4,89.4,16.2,4.972985748834981
comma_71,15.6,0.0,-2.5,89.4,19.2,4.820538974050902
comma_71,14.2,0.0,0.5,89.4,19.2,4.562137554680715
comma_71,16.6,0.0,-7.7,89.5,14.7,5.024489945672166
comma_71,16.0,0.0,3.5,89.5,16.6,4.899410504528481
comma_71,16.7,0.0,-10.5,89.5,19.5,5.049141534931137
comma_71,17.2,0.0,0.5,89.5,20.9,5.134736282459875
comma_71,17.6,0.0,-0.5,89.5,22.6,5.215674358252553
comma_71,17.8,0.0,-8.5,89.5,22.4,5.265346296477691
comma_71,17.9,0.0,0.5,89.5,23.9,5.2764313376214735
comma_71,17.0,0.0,-3.5,89.5,20.6,5.097254188450309
comma_71,18.2,0.0,0.5,89.5,23.8,5.338226440809035
comma_71,18.6,0.0,0.4,89.5,22.6,5.421567283620289
comma_71,18.3,0.0,-8.5,89.5,22.8,5.368098077287589
comma_71,17.1,0.0,-13.5,89.5,23.4,5.135301962235214
comma_71,18.3,0.0,9.5,89.5,23.0,5.3634926202385484
comma_71,16.4,0.0,0.4,89.5,24.3,4.976055517361588
comma_71,17.5,0.0,10.0,89.5,26.7,5.199890069144671
comma_71,17.2,0.0,0.5,89.5,24.6,5.134343068862488
comma_71,17.3,0.0,11.5,89.5,25.3,5.161958604354019
comma_71,16.4,0.0,-3.5,89.5,26.7,4.978305796644065
comma_71,17.3,0.0,-4.5,89.5,27.0,5.157687094159389
comma_71,16.8,0.0,-9.5,89.5,28.8,5.065726450596388
comma_71,16.8,0.0,11.4,89.5,26.9,5.0619485574098455
comma_71,18.0,0.0,-21.4,89.5,26.7,5.342689075537569
comma_71,18.5,0.0,-2.5,89.5,25.0,5.40192210888332
comma_71,17.5,0.0,-12.5,89.5,24.2,5.212830210227541
comma_71,18.1,0.0,-6.5,89.5,23.6,5.323515720103132
comma_71,18.6,0.0,-19.4,89.5,22.7,5.459133111184344
comma_71,18.5,0.0,7.5,89.5,24.9,5.402718274442805
comma_71,17.3,0.0,-0.5,89.5,23.1,5.154950254914453
comma_71,17.6,0.0,-2.5,89.5,24.5,5.216687352578278
comma_71,17.9,0.0,2.5,89.5,23.5,5.276293962181495
comma_71,17.6,0.0,-3.5,89.5,22.8,5.217727304090712
comma_71,16.5,0.0,-17.5,89.5,18.8,5.030035945199585
comma_71,16.3,0.0,3.5,89.5,21.0,4.956898890215296
comma_71,15.6,0.0,11.6,89.5,21.3,4.830926316055425
comma_71,16.0,0.0,7.2,86.0,31.3,4.763365649745385
comma_71,15.4,0.0,-5.5,86.0,35.5,4.648543906523129
comma_71,14.8,0.0,-11.5,86.0,36.4,4.546574130813444
comma_71,14.9,0.0,-11.0,86.0,36.6,4.564046179985309
comma_71,14.8,0.0,16.3,86.0,31.0,4.549236487780153
comma_71,14.7,0.0,-19.6,86.0,32.0,4.5564380325404406
comma_71,15.3,0.0,-5.6,86.0,40.8,4.628854034831822
comma_71,14.8,0.0,-1.7000000000000002,86.0,34.8,4.530069442390983
comma_71,15.2,0.0,0.4,86.0,37.9,4.604593738580041
comma_71,15.0,0.0,-19.7,86.0,37.7,4.612264523502175
comma_71,15.9,0.0,-2.0,86.0,37.0,4.742020956966828
comma_71,16.3,0.0,0.8,86.0,33.9,4.820355867588325
comma_71,16.0,0.0,1.5,86.0,39.4,4.760001578541196
comma_71,16.6,0.0,0.9,86.0,37.3,4.8802630449874895
comma_71,16.5,0.0,18.4,86.0,36.6,4.884699474429772
comma_71,16.1,0.0,-2.5,86.0,33.7,4.7823163461040314
comma_71,16.8,0.0,1.9,86.0,33.0,4.921131973735121
comma_71,17.1,0.0,2.2,86.0,36.3,4.9820851743165875
comma_71,15.4,0.0,-2.5,86.0,37.6,4.644828747158365
comma_71,15.5,0.0,-4.2,86.0,35.0,4.666220220041696
comma_71,15.3,0.0,-17.1,86.0,36.5,4.658991598832271
comma_71,16.1,0.0,-2.8,86.0,34.9,4.782449784220907
comma_71,15.9,0.0,13.5,86.0,32.2,4.753432180946383
comma_71,15.8,0.0,-0.5,86.0,35.0,4.721645344720514
comma_71,15.4,0.0,-0.3,86.0,30.8,4.644130005279947
comma_71,14.7,0.0,8.6,86.0,30.0,4.514754208803477
comma_71,14.7,0.0,11.4,86.0,29.8,4.519205362981512
comma_71,15.6,0.0,12.5,86.0,28.2,4.693175729366152
comma_71,16.7,0.0,1.5,86.0,37.4,4.90039581930991
comma_71,15.9,0.0,3.2,86.0,34.8,4.740857341581968
comma_71,14.4,0.0,-25.4,86.0,32.8,4.529307052159511
comma_71,15.6,0.0,-20.8,86.0,38.6,4.731128021965784
comma_71,15.4,0.0,-3.2,86.0,41.3,4.645087237312102
comma_71,16.0,0.0,6.5,86.0,38.7,4.761932669318116
comma_71,15.5,0.0,1.5,86.0,34.9,4.662535815132154
comma_71,16.5,0.0,-16.5,86.0,40.0,4.891229342467417
comma_71,16.2,0.0,4.5,86.0,36.7,4.8005324844564585
comma_71,14.9,0.0,9.1,86.0,29.0,4.553158193527407
comma_71,17.0,0.0,21.1,86.0,32.5,4.994711642016907
comma_71,16.2,0.0,1.5,86.0,32.7,4.800415689196357
comma_71,1.8,0.0,170.2,24.0,50.0,5.063378381795645
comma_71,3.8,0.0,-166.1,51.1,52.5,5.203970720028401
comma_71,3.3,0.0,119.0,86.0,11.9,4.7916115232553
comma_71,3.6,0.0,-113.3,86.0,7.4,4.757074324253929
comma_71,1.2,0.0,152.7,24.0,0.0,4.566246911433171
comma_71,0.8,0.0,-163.0,24.0,0.0,5.004350324542264
comma_71,1.1,0.0,-147.9,24.0,0.0,4.547580199154959
comma_71,1.5,0.0,-168.1,24.0,0.0,5.133723922866959
comma_71,1.6,0.0,-161.2,24.0,0.0,4.926387178807593
comma_71,1.4,0.0,-148.3,24.0,0.0,4.54955230259582
comma_71,1.3,0.0,-153.4,24.0,0.5,4.70351243381905
comma_71,1.1,0.0,-168.0,24.0,0.0,5.142102322322373
comma_71,1.5,0.0,174.3,24.0,0.0,5.197501393293464
comma_71,1.7000000000000002,0.0,-147.7,24.0,0.0,4.523364812886528
comma_71,2.4,0.0,156.0,89.6,0.0,5.77661027330592
comma_71,2.4,0.0,174.5,87.7,0.0,6.168571969938686
comma_71,2.2,0.0,-174.6,27.1,92.1,5.299518407290619
comma_71,2.3,0.0,174.1,24.0,129.9,5.165000166445148
comma_71,2.4,0.0,-174.7,24.0,123.0,5.302904695469636
comma_71,2.4,0.0,-172.6,24.0,122.7,5.24023218418655
comma_71,2.9,0.0,-157.0,24.0,115.1,4.770342072528289
comma_71,15.0,0.0,0.0,86.0,31.7,4.567276644477932
comma_71,15.4,0.0,-19.8,86.0,31.7,4.689229441583558
comma_71,15.7,0.0,6.0,86.0,29.8,4.703529482188885
comma_71,15.6,0.0,-17.5,86.0,28.3,4.719008433627675
comma_71,15.5,0.0,-7.2,86.0,32.8,4.670910711623684
comma_71,15.3,0.0,-7.0,86.0,37.0,4.631522102396301
comma_71,16.2,0.0,-18.6,86.0,31.3,4.840071028500676
comma_71,15.5,0.0,1.9,86.0,32.7,4.6627545452514445
comma_71,15.2,0.0,14.0,86.0,33.8,4.618716648311794
comma_71,15.1,0.0,2.5,86.0,37.1,4.585325895094401
comma_71,15.4,0.0,4.8,86.0,38.6,4.64348668342226
comma_71,14.3,0.0,-24.5,86.0,36.3,4.5059563271121865
comma_71,14.8,0.0,-3.2,86.0,31.9,4.5317282145624596
comma_71,15.3,0.0,12.4,86.0,35.7,4.634193887476119
comma_71,14.8,0.0,9.5,86.0,32.2,4.534514837649777
comma_71,15.2,0.0,-8.2,86.0,31.8,4.61517652065453
comma_71,14.9,0.0,9.2,86.0,32.8,4.552860799243698
comma_71,6.1,0.0,-102.8,86.0,18.6,4.596789594956848
comma_71,1.8,0.0,-154.8,24.0,0.0,4.73159648318776
comma_71,2.4,0.0,-158.7,24.0,28.3,4.83335919199079
comma_71,4.7,0.0,-113.3,87.6,6.9,4.83400232577263
comma_71,1.5,0.0,-158.1,24.0,3.1,4.836640714737868
comma_71,1.7000000000000002,0.0,-159.3,24.0,0.0,4.867540506423135
comma_71,1.4,0.0,174.2,24.0,0.0,5.197123107662437
comma_71,1.4,0.0,168.5,24.0,0.0,5.028020089541078
comma_71,0.7000000000000001,0.0,174.5,24.0,0.0,5.228056909468685
comma_71,1.6,0.0,-168.2,24.0,0.0,5.134215188310052
comma_71,1.9,0.0,-176.1,24.0,0.0,5.3626348796502805
comma_71,2.3,0.0,-175.5,24.0,25.8,5.3355391918895005
comma_71,1.9,0.0,-178.7,24.0,75.7,5.432955960482271
comma_71,1.5,0.0,-152.9,24.0,35.5,4.678635800236103
comma_71,2.0,0.0,-173.1,24.0,59.2,5.265600705392951
comma_71,2.3,0.0,-153.2,24.0,57.9,4.667892444269613
comma_71,1.5,0.0,166.1,24.0,0.0,4.9541330299281805
comma_71,1.3,0.0,173.0,24.0,0.0,5.164264854054592
comma_71,1.4,0.0,-164.1,24.0,0.0,5.0176912548592485
comma_71,1.3,0.0,158.2,24.0,0.0,4.725726616478598
comma_71,2.1,0.0,172.4,24.0,0.0,5.128388756509533
comma_71,2.1,0.0,-166.3,24.0,0.0,5.067438376946616
comma_71,1.4,0.0,-164.8,24.0,5.1,5.037846023134864
comma_71,1.8,0.0,170.0,24.0,0.0,5.0627615091047184
comma_71,1.9,0.0,-172.3,24.0,54.1,5.244074033583623
comma_71,2.5,0.0,-171.6,24.0,114.5,5.209680260128859
comma_71,2.4,0.0,166.3,24.0,93.3,4.933194419314584
comma_71,1.7000000000000002,0.0,170.7,24.0,73.4,5.078425507241674
comma_71,1.7000000000000002,0.0,179.1,24.0,62.3,5.329302469847221
comma_71,2.0,0.0,173.3,24.0,96.6,5.147950608949332
comma_71,2.3,0.0,176.1,24.0,112.1,5.225667937491849
comma_71,2.4,0.0,-178.0,24.0,131.6,5.400991547132957
comma_71,1.8,0.0,-158.9,24.0,0.0,4.8533493414999365
comma_71,2.2,0.0,179.2,24.0,0.0,5.3292404256955725
comma_71,1.9,0.0,177.8,24.0,22.7,5.290197489005754
comma_71,3.1,0.0,178.9,24.0,81.7,5.30487562074524
comma_71,2.4,0.0,-156.9,24.0,0.0,4.78310795288135
comma_71,1.3,0.0,-157.8,24.0,0.0,4.833856109849345
comma_71,1.9,0.0,162.1,24.0,0.0,4.825876535560317
comma_71,1.5,0.0,-149.0,24.0,0.0,4.567325599402091
comma_71,2.2,0.0,152.4,24.0,0.0,4.531827653659813
comma_71,2.2,0.0,-161.1,24.0,0.0,4.911054621413157
comma_71,1.4,0.0,-177.6,24.0,0.0,5.418336463922355
comma_71,1.7000000000000002,0.0,152.1,24.0,0.0,4.533691341303895
comma_71,2.2,0.0,163.1,24.0,0.0,4.8500119467499365
comma_71,1.9,0.0,-153.8,24.0,0.0,4.699673899448332
comma_71,2.5,0.0,180.0,24.0,64.5,5.34296775076526
comma_71,2.3,0.0,177.9,24.0,100.9,5.280071365058473
comma_71,1.6,0.0,163.1,24.0,49.5,4.857027310395717
comma_71,1.6,0.0,158.8,24.0,32.7,4.731081954114586
comma_71,1.5,0.0,163.6,24.0,0.0,4.879976261854145
comma_71,1.6,0.0,153.9,24.0,0.0,4.589681826705403
comma_71,1.9,0.0,174.5,24.0,53.1,5.189026370858126
comma_71,1.7000000000000002,0.0,-178.5,24.0,34.3,5.4345147078939675
comma_71,3.0,0.0,-162.0,24.0,51.4,4.924185633306397
comma_71,1.8,0.0,156.2,24.0,5.4,4.652183455677941
comma_71,3.5,0.0,-149.0,45.9,69.3,4.636039737251504
comma_71,2.7,0.0,153.0,86.0,7.5,5.58115703551694
comma_71,4.0,0.0,-114.5,86.0,5.4,4.786719054219986
comma_71,2.1,0.0,151.9,24.0,92.4,4.5088907794597075
comma_71,3.0,0.0,156.5,24.0,108.8,4.634340749500073
comma_71,15.3,0.0,33.6,86.0,37.2,4.71919867021272
comma_71,15.8,0.0,1.7000000000000002,86.0,41.2,4.720386476600798
comma_71,17.4,0.0,10.2,86.0,35.4,5.049974743510418
comma_71,18.2,0.0,7.4,86.0,41.1,5.213616080686853
comma_71,17.3,0.0,-19.5,86.0,42.3,5.063818555184705
comma_71,16.7,0.0,-18.5,86.0,35.8,4.938892547273168
comma_71,16.0,0.0,7.5,86.0,33.4,4.763436566968131
comma_71,17.1,0.0,-0.5,86.0,36.0,4.982686707675753
comma_71,16.7,0.0,12.5,86.0,34.3,4.910710140520779
comma_71,16.5,0.0,9.5,86.0,36.3,4.865230490881838
comma_71,16.9,0.0,-0.5,86.0,36.9,4.941669117004693
comma_71,16.3,0.0,1.5,86.0,37.9,4.819817759839523
comma_71,16.2,0.0,-8.4,86.0,37.2,4.810040497507573
comma_71,14.5,0.0,20.5,86.0,37.4,4.506351396733655
comma_71,16.0,0.0,-9.5,86.0,34.2,4.773013485841998
comma_71,14.7,0.0,-5.9,86.0,37.6,4.515828801924927
comma_71,14.7,0.0,-11.5,86.0,38.3,4.5276495489888795
comma_71,14.8,0.0,33.2,86.0,39.6,4.623283908067927
comma_71,15.6,0.0,2.2,86.0,36.7,4.681752827972926
comma_71,17.2,0.0,-4.4,86.0,40.4,5.005925638253118
comma_71,16.4,0.0,7.5,86.0,35.7,4.842823618696041
comma_71,15.5,0.0,-33.4,86.0,36.3,4.781395685882904
comma_71,15.2,0.0,-4.2,86.0,34.8,4.608448612519673
comma_71,14.4,0.0,-41.0,86.0,35.1,4.636457933922255
comma_71,14.7,0.0,-8.8,86.0,33.0,4.521740674037431
comma_71,15.9,0.0,11.4,86.0,34.9,4.749011053457594
comma_71,15.9,0.0,-6.5,86.0,36.9,4.747363488066639
comma_71,17.2,0.0,-0.5,86.0,37.6,5.00308257884023
comma_71,14.9,0.0,23.4,86.0,34.4,4.592387073021801
comma_71,15.4,0.0,11.3,86.0,35.5,4.651372920560693
comma_71,15.9,0.0,3.5,86.0,35.3,4.740878256445337
comma_71,16.1,0.0,-15.6,86.0,43.5,4.808389773269176
comma_71,15.8,0.0,9.5,86.0,41.9,4.7256003563433655
comma_71,16.6,0.0,4.3,86.0,38.9,4.880455659826657
comma_71,16.9,0.0,17.5,86.0,38.6,4.962574799641387
comma_71,19.2,0.0,13.5,86.0,39.2,5.436725201922592
comma_71,18.1,0.0,10.5,86.0,42.6,5.196024798321937
comma_71,19.1,0.0,21.6,86.0,42.7,5.435521651296914
comma_71,17.2,0.0,-0.5,86.0,37.9,5.003052221147729
comma_71,19.4,0.0,-21.4,86.0,44.8,5.513643995441158
comma_71,19.8,0.0,3.5,86.0,40.1,5.557105749597843
comma_71,20.8,0.0,7.5,86.0,42.4,5.781255606007214
comma_71,20.2,0.0,-5.1,86.0,47.1,5.648707304084826
comma_71,21.5,0.0,-2.5,86.0,46.5,5.9381511612349795
comma_71,21.1,0.0,0.7000000000000001,86.0,43.8,5.846432867563433
comma_71,21.7,0.0,-1.4,86.0,49.4,5.982746537296463
comma_71,21.1,0.0,-22.0,86.0,46.9,5.8900988424604614
comma_71,20.0,0.0,9.3,86.0,47.7,5.604584689143825
comma_71,21.7,0.0,7.2,86.0,47.0,5.98406404563094
comma_71,21.5,0.0,-19.9,86.0,43.3,5.973026611977185
comma_71,19.1,0.0,2.5,86.0,44.7,5.403695278910507
comma_71,19.1,0.0,-0.5,86.0,39.5,5.404681556398056
comma_71,17.4,0.0,1.5,86.0,37.6,5.043847571677655
comma_71,19.6,0.0,-0.5,86.0,44.5,5.513149324368975
comma_71,19.0,0.0,-2.5,86.0,46.7,5.383560974096452
comma_71,19.7,0.0,4.3,86.0,42.3,5.535175650129665
comma_71,19.0,0.0,25.5,86.0,41.1,5.42802641723807
comma_71,17.2,0.0,3.4,86.0,41.9,5.002249787791692
comma_71,16.7,0.0,-8.4,85.9,35.7,4.906744438099198
comma_71,3.6,0.0,-149.3,71.7,0.0,5.162234500071961
comma_71,3.0,0.0,147.7,85.1,0.0,5.422563624561519
comma_71,5.6,0.0,108.5,88.0,4.8,4.69176657372197
comma_71,1.8,0.0,157.0,24.0,0.0,4.676624177893988
comma_71,1.4,0.0,150.7,24.0,0.0,4.500670329313503
comma_71,1.1,0.0,-170.6,24.0,0.0,5.21912385739742
comma_71,0.8,0.0,-178.6,24.0,0.0,5.46568106750578
comma_71,2.7,0.0,-158.7,24.0,173.4,4.819810905396355
comma_71,4.5,0.0,165.2,87.0,12.5,5.91894192959283
comma_71,1.5,0.0,167.9,24.0,0.0,5.0075381870846
comma_71,2.1,0.0,165.1,24.0,3.8,4.910737903197443
comma_71,2.2,0.0,161.2,24.0,18.3,4.7912718314695475
comma_71,0.8,0.0,154.7,24.0,0.0,4.639869188732968
comma_71,1.2,0.0,151.3,24.0,0.0,4.524870370899692
comma_71,1.9,0.0,162.6,24.0,39.0,4.836266140710789
comma_71,1.8,0.0,170.3,24.0,7.8,5.070762251166932
comma_71,1.1,0.0,-160.6,24.0,0.0,4.923024042635387
comma_71,0.8,0.0,168.3,24.0,0.0,5.041226951004209
comma_71,1.9,0.0,175.9,24.0,68.3,5.229415327096838
comma_71,1.9,0.0,160.9,24.0,41.6,4.785437608498458
comma_71,1.7000000000000002,0.0,168.8,24.0,62.0,5.022871085275392
comma_71,0.9,0.0,155.8,24.0,7.6,4.667493602106467
comma_71,1.2,0.0,164.7,24.0,0.0,4.921267184383068
comma_71,1.3,0.0,-178.6,24.0,0.0,5.450639849634736
comma_71,14.7,0.0,-14.1,86.0,34.2,4.53573072415247
comma_71,15.2,0.0,-5.3,86.0,39.8,4.609346727198691
comma_71,2.6,0.0,-169.1,24.0,79.5,5.136401024678142
comma_71,1.3,0.0,-169.4,24.0,0.0,5.177661955434958
comma_71,1.5,0.0,-149.2,24.0,1.4,4.573064922007745
comma_71,2.4,0.0,159.0,24.0,6.0,4.724263058556617
comma_71,2.4,0.0,167.9,24.0,60.3,4.983596268903619
comma_71,1.9,0.0,173.0,24.0,66.2,5.143224744971954
comma_71,1.5,0.0,156.4,24.0,30.5,4.662827068049353
comma_71,1.2,0.0,156.2,24.0,0.0,4.669729198493013
comma_71,1.4,0.0,157.1,24.0,0.0,4.690138855856483
comma_71,1.5,0.0,175.4,24.0,0.0,5.23016296425143
comma_71,1.5,0.0,154.0,24.0,0.0,4.5954151673846315
comma_71,1.0,0.0,162.3,24.0,0.0,4.856828076789889
comma_71,2.1,0.0,161.6,24.0,0.0,4.807113846850579
